filename,type,title,description,source_url,body_excerpt
arxiv_2403.10949_a17c983d.pdf,pdf,arxiv:2403.10949,,https://arxiv.org/abs/2403.10949,"SelfIE: Self-Interpretation of Large Language Model Embeddings Haozhe Chen 1 Carl Vondrick 1 Chengzhi Mao 1 2 3 selfie.cs.columbia.edu Output: Abstract 8,848.86 arXiv:2403.10949v2 [cs.CL] 26 Mar 2024 How do large language models (LLMs) obtain "" Mount Everest has height 8,848.86 m their answers? The ability to explain and control an LLM’s reasoning process is key for reliability, "" Everest Layer L transparency, and future model developments. We "" Olympus Mons … … … … … … propose SelfIE (Self-Interpretation of Embed- "" highest mountain in universe dings), a framework that enables LLMs to inter- Layer 2 "" highest mountain on earth pret their own embeddings in natural language by leveraging their ability to respond to inquiries Layer 1 "" earth about a given passage. Capable of interpreting "" m"
arxiv_2403.13793_a6ba0c76.pdf,pdf,arxiv:2403.13793,,https://arxiv.org/pdf/2403.13793,"2024-4-8 Evaluating Frontier Models for Dangerous Capabilities Mary Phuong* , Matthew Aitchison* , Elliot Catt* , Sarah Cogan* , Alexandre Kaskasoli* , Victoria Krakovna* , David Lindner* , Matthew Rahtz* , Yannis Assael, Sarah Hodkinson, Heidi Howard, Tom Lieberum, Ramana Kumar, Maria Abi Raad, Albert Webson, Lewis Ho, Sharon Lin, Sebastian Farquhar, Marcus Hutter, Grégoire Delétang, Anian Ruoss, Seliem El-Sayed, Sasha Brown, Anca Dragan, Rohin Shah, Allan Dafoe and Toby Shevlane* * Core contributors, listed alphabetically except first and last authors. To understand the risks posed by a new AI system, we must understand what it can and cannot do. Building on prior work, we introduce a programme of new “dangerous capability” evaluations and arXiv:2403.13793v2 [cs.LG] 5 Apr 2024 pilot them"
arxiv_2404.09932_0db552b0.pdf,pdf,arxiv:2404.09932,,https://arxiv.org/abs/2404.09932,"Published in Transactions on Machine Learning Research (09/2024) Foundational Challenges in Assuring Alignment and Safety of Large Language Models Usman Anwar1 Abulhair Saparov∗2 , Javier Rando∗3 , Daniel Paleka∗3 , Miles Turpin∗2 , Peter Hase∗4 , Ekdeep Singh Lubana∗5 , Erik Jenner∗6 , Stephen Casper∗7 , Oliver Sourbut∗8 , Benjamin L. Edelman∗9 , Zhaowei Zhang∗10 , Mario Günther∗11 , Anton Korinek∗12 , Jose Hernandez-Orallo∗13 arXiv:2404.09932v2 [cs.LG] 6 Sep 2024 Lewis Hammond8 , Eric Bigelow9 , Alexander Pan6 , Lauro Langosco1 , Tomasz Korbak14 , Heidi Zhang15 , Ruiqi Zhong6 , Seán Ó hÉigeartaigh‡1 , Gabriel Recchia16 , Giulio Corsi‡1 , Alan Chan‡17 , Markus Anderljung‡17 , Lilian Edwards‡18 , Aleksandar Petrov8 , Christian Schroeder de Witt8 , Sumeet Ramesh Motwani6 Yoshua Bengio‡19 , "
arxiv_2404.13076_5fa813eb.pdf,pdf,arxiv:2404.13076,,https://arxiv.org/abs/2404.13076,"LLM Evaluators Recognize and Favor Their Own Generations Arjun Panickssery 1 Samuel R. Bowman 2 3 Shi Feng 2 1.0 Abstract Model 0.9 Llama 2 GPT-3.5 Self-evaluation using large language models 0.8 GPT-4 Self-preference score arXiv:2404.13076v1 [cs.CL] 15 Apr 2024 (LLMs) has proven valuable not only in bench- 0.7 Fine-tuning task marking but also methods like reward modeling, 0.6 N/A Control tasks constitutional AI, and self-refinement. But new 0.5 Self-recognition (N=10) biases are introduced due to the same LLM act- 0.4 Self-recognition (N=500) ing as both the evaluator and the evaluatee. One 0.3 Fine-tuning source such bias is self-preference, where an LLM eval- 0.2 In-domain Out-of-domain uator scores its own outputs higher than others’ 0.1 while human annotators consider them of equal 0"
arxiv_2405.00332_d78e5059.pdf,pdf,arxiv:2405.00332,,https://arxiv.org/abs/2405.00332,"A Careful Examination of Large Language Model Performance on Grade School Arithmetic Hugh Zhang∗ Jeff Da Dean Lee Vaughn Robinson Catherine Wu Will Song Tiffany Zhao Pranav Raja Charlotte Zhuang Dylan Slack Qin Lyu arXiv:2405.00332v4 [cs.CL] 22 Nov 2024 Sean Hendryx Russell Kaplan Michele (Mike) Lunati† Summer Yue† Scale AI Abstract Large language models (LLMs) have achieved impressive success on many bench- marks for mathematical reasoning. However, there is growing concern that some of this performance actually reflects dataset contamination, where data closely resembling benchmark questions leaks into the training data, instead of true rea- soning ability. To investigate this claim rigorously, we commission Grade School Math 1000 (GSM1k). GSM1k is designed to mirror the style and comple"
arxiv_2405.06624_1d47e019.pdf,pdf,arxiv:2405.06624,,https://arxiv.org/abs/2405.06624,"Towards Guaranteed Safe AI: A Framework for Ensuring Robust and Reliable AI Systems David “davidad” Dalrymple * 1 Joar Skalse * 2 Yoshua Bengio 3 Stuart Russell 4 Max Tegmark 5 Sanjit Seshia 4 Steve Omohundro 6 Christian Szegedy 7 Ben Goldhaber 8 Nora Ammann 9 Alessandro Abate 2 Joseph Y. Halpern 10 Clark Barrett 11 Ding Zhao 12 Tan Zhi-Xuan 5 Jeannette Wing 13 Joshua B. Tenenbaum 5 Abstract 1. Introduction arXiv:2405.06624v3 [cs.AI] 8 Jul 2024 We introduce and define a family of approaches to AI safety, Ensuring that AI systems reliably and robustly collectively referred to as guaranteed safe (GS) AI. These avoid harmful or dangerous behaviours is a cru- approaches aim to provide high-assurance quantitative guar- cial challenge, especially for AI systems with a antees about the safety of "
arxiv_2405.10938_a49bfe91.pdf,pdf,arxiv:2405.10938,,https://arxiv.org/abs/2405.10938,"Observational Scaling Laws and the Predictability of Language Model Performance Yangjun Ruan1,2,3 Chris J. Maddison2,3 Tatsunori Hashimoto1 yjruan@cs.toronto.edu cmaddis@cs.toronto.edu thashim@stanford.edu 1 2 3 Stanford University University of Toronto Vector Institute arXiv:2405.10938v3 [cs.LG] 1 Oct 2024 Abstract Understanding how language model performance varies with scale is critical to benchmark and algorithm development. Scaling laws are one approach to building this understanding, but the requirement of training models across many different scales has limited their use. We propose an alternative, observational approach that bypasses model training and instead builds scaling laws from ∼100 publically available models. Building a single scaling law from multiple model families is ch"
arxiv_2405.19550_b39ec4a4.pdf,pdf,arxiv:2405.19550,,https://arxiv.org/abs/2405.19550,"Stress-Testing Capability Elicitation With Password-Locked Models Ryan Greenblatt∗ Fabien Roger∗ Dmitrii Krasheninnikov Redwood Research Redwood Research University of Cambridge ryan@rdwrs.com fabien.d.roger@gmail.com dk655@cam.ac.uk arXiv:2405.19550v1 [cs.LG] 29 May 2024 David Krueger University of Cambridge david.scott.krueger@gmail.com Abstract To determine the safety of large language models (LLMs), AI developers must be able to assess their dangerous capabilities. But simple prompting strategies often fail to elicit an LLM’s full capabilities. One way to elicit capabilities more robustly is to fine-tune the LLM to complete the task. In this paper, we inves- tigate the conditions under which fine-tuning-based elicitation suffices to elicit capabilities. To do this, we introduce passwor"
arxiv_2406.04313_2e43aa7d.pdf,pdf,arxiv:2406.04313,,https://arxiv.org/abs/2406.04313,"Improving Alignment and Robustness with Circuit Breakers Andy Zou†1,2,3 , Long Phan3 , Justin Wang1 , Derek Duenas1 , Maxwell Lin1 , Maksym Andriushchenko1 , Rowan Wang1 , Zico Kolter‡1,2 , Matt Fredrikson†1,2 , Dan Hendrycks1,3 arXiv:2406.04313v4 [cs.LG] 12 Jul 2024 1 Gray Swan AI 2 Carnegie Mellon University 3 Center for AI Safety Abstract AI systems can take harmful actions and are highly vulnerable to adversarial attacks. We present an approach, inspired by recent advances in representation engineering, that interrupts the models as they respond with harmful outputs with “circuit break- ers.” Existing techniques aimed at improving alignment, such as refusal training, are often bypassed. Techniques such as adversarial training try to plug these holes by countering specific attacks. As a"
arxiv_2406.04341_8b5ca268.pdf,pdf,arxiv:2406.04341,,https://arxiv.org/abs/2406.04341,"Published as a conference paper at ICLR 2025 I NTERPRETING THE S ECOND -O RDER E FFECTS OF N EURONS IN CLIP Yossi Gandelsman, Alexei A. Efros, Jacob Steinhardt UC Berkeley {yossi_gandelsman,aaefros,jsteinhardt}@berkeley.edu A BSTRACT arXiv:2406.04341v3 [cs.CV] 12 Feb 2025 We interpret the function of individual neurons in CLIP by automatically describing them using text. Analyzing the direct effects (i.e. the flow from a neuron through the residual stream to the output) or the indirect effects (overall contribution) fails to capture the neurons’ function in CLIP. Therefore, we present the “second-order lens”, analyzing the effect flowing from a neuron through the later attention heads, directly to the output. We find that these effects are highly selective: for each neuron, the effect is s"
arxiv_2406.05590_c2a8af0d.pdf,pdf,arxiv:2406.05590,,https://arxiv.org/abs/2406.05590,"NYU CTF Bench: A Scalable Open-Source Benchmark Dataset for Evaluating LLMs in Offensive Security Minghao Shao1,2∗, Sofija Jancheska1∗, Meet Udeshi1∗, Brendan Dolan-Gavitt1∗, Haoran Xi1 , Kimberly Milner1 , Boyuan Chen1,2 , Max Yin1 , Siddharth Garg1 Prashanth Krishnamurthy1 , Farshad Khorrami1 , Ramesh Karri1 , Muhammad Shafique2 arXiv:2406.05590v3 [cs.CR] 18 Feb 2025 1 New York University, 2 New York University Abu Dhabi Abstract Large Language Models (LLMs) are being deployed across various domains today. However, their capacity to solve Capture the Flag (CTF) challenges in cybersecurity has not been thoroughly evaluated. To address this, we develop a novel method to assess LLMs in solving CTF challenges by creating a scalable, open-source benchmark database specifically designed for th"
arxiv_2406.06046_c9555aa1.pdf,pdf,arxiv:2406.06046,,https://arxiv.org/abs/2406.06046,"MATES : Model-Aware Data Selection for Efficient Pretraining with Data Influence Models Zichun Yu Spandan Das Chenyan Xiong School of Computer Science Carnegie Mellon University arXiv:2406.06046v2 [cs.CL] 16 Nov 2024 {zichunyu, spandand, cx}@andrew.cmu.edu Abstract Pretraining data selection has the potential to improve language model pretraining efficiency by utilizing higher-quality data from massive web data corpora. Current data selection methods, which rely on either hand-crafted rules or larger reference models, are conducted statically and do not capture the evolving data preferences during pretraining. In this paper, we introduce model-aware data selection with data influence models (MATES), where a data influence model continuously adapts to the evolving data preferences of the pr"
arxiv_2406.06196_5dc26ecc.pdf,pdf,arxiv:2406.06196,,https://arxiv.org/abs/2406.06196,"L ING O LY: A Benchmark of Olympiad-Level Linguistic Reasoning Puzzles in Low-Resource and Extinct Languages Andrew Bean1∗ Simi Hellsten1,2 1 Harry Mayne Jabez Magomere1 Ethan A. Chi3 Ryan Chi3 arXiv:2406.06196v3 [cs.CL] 31 Oct 2024 Scott A. Hale1,4 Hannah Rose Kirk1 1 University of Oxford 2 United Kingdom Linguistics Olympiad 3 Stanford University 4 Meedan Abstract In this paper, we present the L ING O LY benchmark, a novel benchmark for ad- vanced reasoning abilities in large language models. Using challenging Linguistic Olympiad puzzles, we evaluate (i) capabilities for in-context identification and generalisation of linguistic patterns in very low-resource or extinct languages, and (ii) abilities to follow complex task instructions. The L ING O LY benchmark covers more than 90 mostly l"
arxiv_2406.07358_e36d8f95.pdf,pdf,arxiv:2406.07358,,https://arxiv.org/abs/2406.07358v2,"Published as a conference paper at ICLR 2025 AI S ANDBAGGING : L ANGUAGE M ODELS CAN S TRATEGICALLY U NDERPERFORM ON E VALUATIONS Teun van der Weij∗ Felix Hofstätter∗ Oliver Jaffe∗ Samuel F. Brown MATS† MATS† Independent Independent Francis Rhys Ward Imperial College London arXiv:2406.07358v4 [cs.AI] 6 Feb 2025 A BSTRACT Trustworthy capability evaluations are crucial for ensuring the safety of AI systems, and are becoming a key component of AI regulation. However, the developers of an AI system, or the AI system itself, may have incentives for evaluations to understate the AI’s actual capability. These conflicting interests lead to the problem of sandbagging – which we define as strategic underperformance on an evaluation. In this paper we assess sandbagging capabilities in contemporary la"
arxiv_2406.07882_47ee6bbe.pdf,pdf,arxiv:2406.07882,,https://arxiv.org/abs/2406.07882,"Designing a Dashboard for Transparency and Control of Conversational AI Yida Chen1∗, Aoyu Wu1 , Trevor DePodesta1 , Catherine Yeh1 , Kenneth Li1 , Nicholas Castillo Marin1 , Oam Patel1 , Jan Riecke1 , Shivam Raval1 , Olivia Seow1 , † † Martin Wattenberg1, 2 , Fernanda Viégas1, 2 arXiv:2406.07882v3 [cs.CL] 14 Oct 2024 1 Harvard University 2 Google Research Abstract Conversational LLMs function as black box systems, leaving users guessing about why they see the output they do. This lack of transparency is potentially prob- lematic, especially given concerns around bias and truthfulness. To address this issue, we present an end-to-end prototype—connecting interpretability techniques with user experience design—that seeks to make chatbots more transparent. We begin by showing evidence that a p"
arxiv_2406.13352_c8740393.pdf,pdf,arxiv:2406.13352,,https://arxiv.org/abs/2406.13352,"AgentDojo: A Dynamic Environment to Evaluate Prompt Injection Attacks and Defenses for LLM Agents Edoardo Debenedetti1∗ Jie Zhang1 Mislav Balunovic1,2 arXiv:2406.13352v3 [cs.CR] 24 Nov 2024 Luca Beurer-Kellner1,2 Marc Fischer1,2 Florian Tramèr1 1 2 ETH Zurich Invariant Labs Abstract AI agents aim to solve complex tasks by combining text-based reasoning with external tool calls. Unfortunately, AI agents are vulnerable to prompt injection attacks where data returned by external tools hijacks the agent to execute malicious tasks. To measure the adversarial robustness of AI agents, we introduce AgentDojo, an evaluation framework for agents that execute tools over untrusted data. To capture the evolving nature of attacks and defenses, AgentDojo is not a static test suite, but rather an extensib"
arxiv_2407.04622_3c80510a.pdf,pdf,arxiv:2407.04622,,https://arxiv.org/abs/2407.04622,"2024-7-15 On scalable oversight with weak LLMs judging strong LLMs Zachary Kenton*,1 , Noah Y. Siegel*,1 , János Kramár1 , Jonah Brown-Cohen1 , Samuel Albanie1 , Jannis Bulian1 , Rishabh Agarwal1 , David Lindner1 , Yunhao Tang1 , Noah D. Goodman1 and Rohin Shah1 * Equal contributions, 1 Google DeepMind Scalable oversight protocols aim to enable humans to accurately supervise superhuman AI. In this paper we study debate, where two AI’s compete to convince a judge; consultancy, where a single AI tries to convince a judge that asks questions; and compare to a baseline of direct question-answering, where the judge just answers outright without the AI. We use large language models (LLMs) as both AI agents and as stand-ins for human judges, taking the judge models to be weaker than agent models."
arxiv_2407.04694_fb5972de.pdf,pdf,arxiv:2407.04694,,https://arxiv.org/abs/2407.04694,"Me, Myself, and AI: The Situational Awareness Dataset (SAD) for LLMs Rudolf Laine∗ Bilal Chughtai Jan Betley Kaivalya Hariharan Independent Independent Constellation MIT Jérémy Scheurer Mikita Balesni Marius Hobbhahn Alexander Meinke arXiv:2407.04694v1 [cs.CL] 5 Jul 2024 Apollo Research Apollo Research Apollo Research Apollo Research Owain Evans Constellation Abstract AI assistants such as ChatGPT are trained to respond to users by saying, “I am a large language model”. This raises questions. Do such models know that they are LLMs and reliably act on this knowledge? Are they aware of their current circumstances, such as being deployed to the public? We refer to a model’s knowledge of itself and its circumstances as situational awareness. To quantify situational awareness in LLMs, we introd"
arxiv_2407.08708_273d68b1.pdf,pdf,arxiv:2407.08708,,https://arxiv.org/abs/2407.08708,"eyeballvul: a future-proof benchmark for vulnerability detection in the wild Timothée Chauvin timothee.chauvin28@gmail.com Abstract Long contexts of recent LLMs have enabled a new use case: asking models to find security vulnera- arXiv:2407.08708v2 [cs.CR] 13 Jul 2024 bilities in entire codebases. To evaluate model performance on this task, we introduce eyeballvul: a benchmark designed to test the vulnerability detection capabilities of language models at scale, that is sourced and updated weekly from the stream of published vulnerabilities in open-source repositories. The benchmark consists of a list of revisions in different repositories, each associated with the list of known vulnerabilities present at that revision. An LLM-based scorer is used to compare the list of possi- ble vulnera"
arxiv_2407.13647_8977ba25.pdf,pdf,arxiv:2407.13647,,https://arxiv.org/abs/2407.13647,"Generative AI Research Weak-to-Strong Reasoning Yuqing Yang2,4 Yan Ma2,3,4 Pengfei Liu1,3,4 * 1 Shanghai Jiao Tong University 2 Fudan University 3 Shanghai AI Laboratory 4 Generative AI Research Lab (GAIR) {yuqingyang21, yanma23}@m.fudan.edu.cn pengfei@sjtu.edu.cn Abstract When large language models (LLMs) exceed human-level capabilities, it becomes increasingly challenging to provide full-scale and accurate supervision for these models. Weak-to-strong learning, which leverages a less capable model to unlock the latent abilities of a stronger model, proves valuable in this context. Yet, the efficacy of this approach for complex reasoning tasks is still untested. Furthermore, tackling reasoning tasks under the weak-to-strong setting currently lacks efficient methods to avoid blindly imitati"
arxiv_2407.13692_9ab7ee86.pdf,pdf,arxiv:2407.13692,,https://arxiv.org/abs/2407.13692,"P ROVER - VERIFIER GAMES IMPROVE LEGIBILITY OF LLM OUTPUTS Jan Hendrik Kirchner∗ Yining Chen∗ Harri Edwards† Jan Leike† Nat McAleese Yuri Burda † OpenAI arXiv:2407.13692v2 [cs.CL] 1 Aug 2024 A BSTRACT One way to increase confidence in the outputs of Large Language Models (LLMs) is to support them with reasoning that is clear and easy to check — a property we call legibility. We study legibility in the context of solving grade-school math problems and show that optimizing chain-of-thought solutions only for answer correctness can make them less legible. To mitigate the loss in legibility, we propose a training algorithm inspired by Prover-Verifier Game from Anil et al. (2021). Our algorithm iteratively trains small verifiers to predict solution correctness, “helpful” provers to produce corr"
arxiv_2407.21783_423fc170.pdf,pdf,arxiv:2407.21783,,https://arxiv.org/abs/2407.21783,"The Llama 3 Herd of Models Llama Team, AI @ Meta1 1 A detailed contributor list can be found in the appendix of this paper. Modern artificial intelligence (AI) systems are powered by foundation models. This paper presents a new set of foundation models, called Llama 3. It is a herd of language models that natively support multilinguality, coding, reasoning, and tool usage. Our largest model is a dense Transformer with arXiv:2407.21783v3 [cs.AI] 23 Nov 2024 405B parameters and a context window of up to 128K tokens. This paper presents an extensive empirical evaluation of Llama 3. We find that Llama 3 delivers comparable quality to leading language models such as GPT-4 on a plethora of tasks. We publicly release Llama 3, including pre-trained and post-trained versions of the 405B parameter l"
arxiv_2408.03314_1364358c.pdf,pdf,arxiv:2408.03314,,https://arxiv.org/abs/2408.03314,"2024-8-7 Scaling LLM Test-Time Compute Optimally can be More Effective than Scaling Model Parameters ♦, 1 2 ♣, 2 ♣, 2 Charlie Snell , Jaehoon Lee , Kelvin Xu and Aviral Kumar ♣ 1 2 ♦ Equal advising, UC Berkeley, Google DeepMind, Work done during an internship at Google DeepMind Enabling LLMs to improve their outputs by using more test-time computation is a critical step towards building generally self-improving agents that can operate on open-ended natural language. In this paper, arXiv:2408.03314v1 [cs.LG] 6 Aug 2024 we study the scaling of inference-time computation in LLMs, with a focus on answering the question: if an LLM is allowed to use a fixed but non-trivial amount of inference-time compute, how much can it improve its performance on a challenging prompt? Answering this question h"
arxiv_2408.06292_305680d1.pdf,pdf,arxiv:2408.06292,,https://arxiv.org/pdf/2408.06292,"2024-9-4 The AI Scientist: Towards Fully Automated Open-Ended Scientific Discovery Chris Lu1,2,* , Cong Lu3,4,* , Robert Tjarko Lange1,* , Jakob Foerster2, , Jeff Clune3,4,5, and David Ha1, * Equal Contribution, 1 Sakana AI, 2 FLAIR, University of Oxford, 3 University of British Columbia, 4 Vector Institute, 5 Canada CIFAR AI Chair,  Equal Advising One of the grand challenges of artificial general intelligence is developing agents capable of conducting scientific research and discovering new knowledge. While frontier models have already been used as aides to human scientists, e.g. for brainstorming ideas, writing code, or prediction tasks, they still conduct only a small part of the scientific process. This paper presents the first comprehensive framework for fully automatic scientific"
arxiv_2408.08926_412dea06.pdf,pdf,arxiv:2408.08926,,https://www.arxiv.org/abs/2408.08926,"Published as a conference paper at ICLR 2025 C YBENCH : A F RAMEWORK FOR E VALUATING C YBER - SECURITY C APABILITIES AND R ISKS OF L ANGUAGE M ODELS Andy K. Zhang, Neil Perry, Riya Dulepet, Joey Ji, Celeste Menders, Justin W. Lin, Eliot Jones, Gashon Hussein, Samantha Liu, Donovan Jasper, Pura Peetathawatchai, Ari Glenn, Vikram Sivashankar, Daniel Zamoshchin, Leo Glikbarg, Derek Askaryar, Mike Yang, Teddy Zhang, Rishi Alluri, Nathan Tran, Rinnara Sangpisit, Polycarpos Yiorkadjis, Kenny Osele, Gautham arXiv:2408.08926v4 [cs.CR] 12 Apr 2025 Raghupathi, Dan Boneh, Daniel E. Ho, Percy Liang Stanford University andyzh@stanford.edu A BSTRACT Language Model (LM) agents for cybersecurity that are capable of autonomously identifying vulnerabilities and executing exploits have potential to cause rea"
arxiv_2409.02822_3294c7d6.pdf,pdf,arxiv:2409.02822,,https://arxiv.org/abs/2409.02822,"AI AGENTS CAN COORDINATE BEYOND HUMAN SCALE Giordano De Marzo Claudio Castellano University of Konstanz, Germany Istituto dei Sistemi Complessi (ISC-CNR), Italy arXiv:2409.02822v4 [physics.soc-ph] 15 Apr 2025 Centro Ricerche Enrico Fermi, Italy Centro Ricerche Enrico Fermi, Italy Complexity Science Hub Vienna, Austria David Garcia University of Konstanz, Germany Complexity Science Hub Vienna, Austria david.garcia@uni-konstanz.de April 16, 2025 A BSTRACT Large language models (LLMs) are increasingly deployed in collaborative tasks involving multiple agents, forming an ”AI agent society"" where agents interact and influence one another. Whether such groups can spontaneously coordinate on arbitrary decisions without external influence—a hallmark of self-organized regulation in human societies—"
arxiv_2409.04109_96a74c22.pdf,pdf,arxiv:2409.04109,,https://arxiv.org/pdf/2409.04109,"Can LLMs Generate Novel Research Ideas? A Large-Scale Human Study with 100+ NLP Researchers Chenglei Si, Diyi Yang, Tatsunori Hashimoto Stanford University arXiv:2409.04109v1 [cs.CL] 6 Sep 2024 {clsi, diyiy, thashim}@stanford.edu Abstract Recent advancements in large language models (LLMs) have sparked optimism about their potential to accelerate scientific discovery, with a growing number of works proposing research agents that autonomously generate and validate new ideas. Despite this, no evaluations have shown that LLM systems can take the very first step of producing novel, expert-level ideas, let alone perform the entire research process. We address this by establishing an experimental design that evaluates research idea generation while controlling for confounders and performs the fi"
arxiv_2409.05816_a455d2b1.pdf,pdf,arxiv:2409.05816,,https://arxiv.org/abs/2409.05816,"Published as a conference paper at ICLR 2025 I MPROVING P RETRAINING DATA U SING P ERPLEXITY C ORRELATIONS Tristan Thrush, Christopher Potts & Tatsunori Hashimoto Department of Computer Science Stanford University Stanford, CA 94305, USA {tthrush,cgpotts,thashim}@stanford.edu arXiv:2409.05816v2 [cs.CL] 10 Mar 2025 A BSTRACT Quality pretraining data is often seen as the key to high-performance language models. However, progress in understanding pretraining data has been slow due to the costly pretraining runs required for data selection experiments. We present a framework that avoids these costs and selects high-quality pretraining data without any LLM training of our own. Our work is based on a simple observation: LLM losses on many pretraining texts are correlated with down- stream benchm"
arxiv_2409.07985_f977b960.pdf,pdf,arxiv:2409.07985,,https://arxiv.org/abs/2409.07985,"Games for AI Control: Models of Safety Evaluations of AI Deployment Protocols Charlie Griffin1 , Louis Thomson1 , Buck Shlegeris2 , Alessandro Abate1 1 University of Oxford 2 Redwood Research charlie.griffin@cs.ox.ac.uk Greenblatt et al. (2024) operationalise safety as the prob- arXiv:2409.07985v1 [cs.AI] 12 Sep 2024 Abstract To evaluate the safety and usefulness of deployment proto- ability that an adversarially chosen untrusted AI system cols for untrusted AIs, AI Control uses a red-teaming exercise would be incapable of causing some concrete unacceptable played between a protocol designer and an adversary. This pa- outcome. One example of an unacceptable outcome would per introduces AI-Control Games, a formal decision-making be revealing some sensitive information, such as model model o"
arxiv_2409.12822_a24d118e.pdf,pdf,arxiv:2409.12822,,https://arxiv.org/abs/2409.12822,"Under review L ANGUAGE M ODELS L EARN TO M ISLEAD H UMANS VIA RLHF Jiaxin Wen1 , Ruiqi Zhong2 , Akbir Khan3 , Ethan Perez3 , Jacob Steinhardt2 Minlie Huang1 , Samuel R. Bowman3 4 , He He4 , Shi Feng4,5 1 Tsinghua University 2 Univeristy of California, Berkeley 3 Anthropic 4 New York University 5 George Washington University A BSTRACT arXiv:2409.12822v3 [cs.CL] 8 Dec 2024 Language models (LMs) can produce errors that are hard to detect for humans, es- pecially when the task is complex. RLHF, the most popular post-training method, may exacerbate this problem: to achieve higher rewards, LMs might get better at convincing humans that they are right even when they are wrong. We study this phenomenon under a standard RLHF pipeline, calling it “U-S OPHISTRY” since it is Unintended by model develo"
arxiv_2409.16986_257d63fb.pdf,pdf,arxiv:2409.16986,,https://arxiv.org/abs/2409.16986,"H ARNESSING D IVERSITY FOR I MPORTANT DATA S E - LECTION IN P RETRAINING L ARGE L ANGUAGE M OD - ELS Chi Zhang *1 , Huaping Zhong *2 , Kuan Zhang1 , Chengliang Chai †1 , Rui Wang3 , Xinlin Zhuang3 , Tianyi Bai3 , Jiantao Qiu3 , Lei Cao4 , Ju Fan5 , Ye Yuan1 , Guoren Wang1 , and Conghui He †3 1 Beijing Institute of Technology 2 SenseTime Research 3 Shanghai Artificial Intelligence Laboratory arXiv:2409.16986v2 [cs.AI] 5 Oct 2024 4 University of Arizona/MIT 5 Renmin University of China {zc315, zhangkuan, ccl, yuan-ye, wanggrbit}@bit.edu.cn , zhonghuaping@sensetime.com, {heconghui, wangrui, zhuangxinlin, baitianyi, qiujiantao}@pjlab.org.cn , lcao@csail.mit.edu , fanj@ruc.edu.cn A BSTRACT Data selection is of great significance in pretraining large language models, given the variation in quali"
arxiv_2409.18025_9f780c3e.pdf,pdf,arxiv:2409.18025,,https://arxiv.org/abs/2409.18025,"Published in Transactions on Machine Learning Research (04/2025) An Adversarial Perspective on Machine Unlearning for AI Safety Jakub Łucki1 Boyi Wei2 Yangsibo Huang2 Peter Henderson2 Florian Tramèr1 Javier Rando1 1 2 ETH Zurich Princeton University Reviewed on OpenReview: https://openreview.net/forum?id=J5IRyTKZ9s arXiv:2409.18025v6 [cs.LG] 31 May 2025 Abstract Large language models are finetuned to refuse questions about hazardous knowledge, but these protections can often be bypassed. Unlearning methods aim at completely removing hazardous capabilities from models and make them inaccessible to adversaries. This work challenges the fundamental differences between unlearning and traditional safety post-training from an adversarial perspective. We demonstrate that existing jailbreak method"
arxiv_2409.18433_db0ce75a.pdf,pdf,arxiv:2409.18433,,https://arxiv.org/abs/2409.18433,"Easy2Hard-Bench: Standardized Difficulty Labels for Profiling LLM Performance and Generalization Mucong Ding∗† Chenghao Deng∗† Jocelyn Choo† Zichu Wu△ Aakriti Agrawal† Avi Schwarzschild□ Tianyi Zhou† Tom Goldstein† John Langfordα Anima Anandkumar▷◁ Furong Huang†β arXiv:2409.18433v2 [cs.LG] 9 Jun 2025 {mcding,dengch16,furongh}@umd.edu Abstract While generalization over tasks from easy to hard is crucial to profile language models (LLMs), the datasets with fine-grained difficulty annotations for each problem across a broad range of complexity are still blank. Aiming to address this limitation, we present Easy2Hard-Bench, a consistently formatted collection of 6 benchmark datasets spanning various domains, such as math- ematics and programming problems, chess puzzles, and reasoning questions."
arxiv_2410.03768_fdddd0f6.pdf,pdf,arxiv:2410.03768,,https://arxiv.org/abs/2410.03768,"Hidden in Plain Text: Emergence & Mitigation of Steganographic Collusion in LLMs Yohan Mathew* Ollie Matthews* Robert McCarthy* Joan Velja* LASR Labs LASR Labs LASR Labs LASR Labs University College London University of Amsterdam Christian Schroeder de Witt Dylan Cope† Nandi Schoots† University of Oxford University of Oxford University of Oxford Abstract Dou et al., 2023; Motwani et al., 2024). It is com- mon to employ oversight mechanisms to penal- The rapid proliferation of frontier model agents ize such unintended behaviors during training and arXiv:2410.03768v2 [cs.CL] 2 Dec 2025 promises significant societal advances but also to catch unintended behaviors during deployment raises concerns about systemic risks arising (Greenblatt et al., 2024; Kenton et al., 2024). from unsafe interact"
