document,url,line
AI Alignment/When AI Chooses Harm Over Failure.md,https://assets.anthropic.com/m/6d46dac66e1a132a/original/Agentic_Misalignment_Appendix.pdf,48
AI Alignment/When AI Chooses Harm Over Failure.md,https://civai.org/blog/situational-awareness-alignment,68
AI Alignment/When AI Chooses Harm Over Failure.md,https://bluedot.org/blog/what-is-ai-alignment?utm_source=civai,68
AI Alignment/When AI Chooses Harm Over Failure.md,https://bluedot.org/courses/future-of-ai?utm_source=civai,72
AI Alignment/When AI Chooses Harm Over Failure.md,https://assets.anthropic.com/m/6d46dac66e1a132a/original/Agentic\_Misalignment\_Appendix.pdf,86
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://lesswrong.com/users/buck,24
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/FAJWEfXxws8pMp8Hk/link-why-i-m-optimistic-about-openai-s-alignment-approach,24
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.anthropic.com/index/core-views-on-ai-safety,24
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/SbAgRYo8tkHwhd9Qx/deepmind-the-podcast-excerpts-on-agi#_Avengers_assembled__for_AI_Safety__Pause_AI_development_to_prove_things_mathematically,42
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/kcKrE9mzEHrdqtDpE/the-case-for-ensuring-that-powerful-ais-are-controlled,55
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/LTtNXM9shNM9AC2mp/superintelligence-faq#2_1_2__Why_might_we_expect_a_fast_takeoff_,67
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/a5e9arCnbDac9Doig/it-looks-like-you-re-trying-to-take-over-the-world,67
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/LpM3EAakwYdS6aRKf/what-multipolar-failure-looks-like-and-robust-agent-agnostic,69
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/AyNHoTWWAJ5eb99ji/another-outer-alignment-failure-story,69
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/HBxe6wdjxK239zajf/what-failure-looks-like#Part_I__You_get_what_you_measure,70
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/wqDRRx9RqwKLzWt7R/nonperson-predicates,71
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/2x7fwbwb35sG8QmEt/sunset-at-noon,90
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/EFQ3F6kmt4WHXRqik/ugh-fields,94
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/FBoyR2rt29oYvazsE/high-reliability-orgs-and-ai-companies,106
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/SbAgRYo8tkHwhd9Qx/deepmind-the-podcast-excerpts-on-agi#Shane_Legg_s_AI_Timeline,118
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/pHfPvb4JMhGDr4B7n/recursive-middle-manager-hell,184
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/4inoCWnKrpHt4gCx9/protecting-large-projects-against-mazedom,186
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/keiYkaeoLHoKK4LYA/six-dimensions-of-operational-adequacy-in-agi-projects,190
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/iDFTmb8HSGtL4zTvf/how-could-we-know-that-an-agi-system-will-have-good,192
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/G5TwJ9BGxcgh5DsmQ/yes-requires-the-possibility-of-no,194
"AI Alignment/""Carefully Bootstrapped Alignment"" is organizationally hard.md",https://www.lesswrong.com/posts/4ZvJab25tDebB8FGE/you-get-about-five-words,196
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.anthropic.com/claude/opus,25
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://en.wikipedia.org/wiki/CBRN_defense,25
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.anthropic.com/news/activating-asl3-protections,27
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.planned-obsolescence.org/dangerous-capability-tests-should-be-harder/,39
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://epochai.substack.com/subscribe,45
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.virologytest.ai/,55
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.futurehouse.org/research-announcements/lab-bench-measuring-capabilities-of-language-models-for-biology-research,56
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://huggingface.co/datasets/cais/wmdp/viewer/wmdp-bio/test?views%5B%5D=wmdp_bio&row=7,63
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://epoch.ai/gradient-updates/the-real-reason-ai-benchmarks-havent-reflected-economic-impacts,75
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://huggingface.co/meta-llama/Llama-4-Scout-17B-16E-Instruct,103
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.aisi.gov.uk/work/advanced-ai-evaluations-may-update,105
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.rand.org/content/dam/rand/pubs/research_reports/RRA2900/RRA2977-2/RAND_RRA2977-2.pdf,105
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.rand.org/content/dam/rand/pubs/working_papers/WRA3700/WRA3797-1/RAND_WRA3797-1.pdf,105
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://arxiv.org/abs/2412.01946,115
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.longtermresilience.org/wp-content/uploads/2024/09/AI-Facilitated-Biological-Weapon-Development-Website-Copy-1.pdf,115
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://nintil.com/scaling-tacit-knowledge/,119
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://academic.oup.com/spp/article/41/5/597/1636559,121
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://arxiv.org/abs/2407.21783,121
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.nature.com/articles/s41587-021-01078-0,123
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://ctc.westpoint.edu/revisiting-al-qaidas-anthrax-program/,133
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://epoch.ai/about/team/anson-ho,149
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://epoch.ai/privacy,157
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://epoch.ai/cookies,157
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://arxiv.org/pdf/2504.16137#page=21.77,165
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://arxiv.org/pdf/2504.16137#page=20.84,175
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://openai.com/index/building-an-early-warning-system-for-llm-aided-biological-threat-creation/,177
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://x.ai/documents/2025.02.20-RMF-Draft.pdf,187
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.aisi.gov.uk/work/pre-deployment-evaluation-of-anthropics-upgraded-claude-3-5-sonnet,189
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.aisi.gov.uk/work/pre-deployment-evaluation-of-openais-o1-model,189
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://www.rand.org/pubs/research_reports/RRA2977-1.html,189
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://arxiv.org/abs/2310.18233,189
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://metr.org/assets/common-elements-nov-2024.pdf#page=20.10,197
Evaluation/Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,https://deepmind.google/discover/blog/introducing-the-frontier-safety-framework/,197
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.mariushobbhahn.com/evals/,20
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.apolloresearch.ai/blog/an-opinionated-evals-reading-list,147
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://crfm.stanford.edu/helm/classic/latest/,148
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://crfm.stanford.edu/helm/lite/latest/,148
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,149
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/yxdHp2cZeQbZGREEN/improving-model-written-evals-for-ai-safety-benchmarking,159
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://openai.com/index/introducing-swe-bench-verified/,160
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://metr.org/faisc,170
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2305.15324,171
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2403.13793,174
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2410.21514,175
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://metr.org/AI_R_D_Evaluation_Report.pdf,176
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2412.04984,177
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/UKGovernmentBEIS/inspect_evals/tree/main/src/inspect_evals,200
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2412.14161,204
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2308.03688,205
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/UKGovernmentBEIS/inspect_evals/pull/254,206
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2410.07095,207
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/UKGovernmentBEIS/inspect_evals/pull/228,208
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2406.06196,210
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.harrymayne.com/,211
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/pdf/2502.14499,212
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.apolloresearch.ai/research/scheming-reasoning-evaluations,226
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/qGRk7uF92Gcmq2oeK/ablations-for-frontier-models-are-capable-of-in-context,226
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2412.14093,234
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2311.07590,242
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/t7gqDrb657xhbKkem/uncovering-deceptive-tendencies-in-language-models-a,242
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2411.03336,268
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2401.05566,273
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2407.04694,297
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/openai/evals/blob/main/evals/elsuite/steganography/readme.md,303
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2410.03768,304
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://alignment.anthropic.com/2024/rogue-eval/,309
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2502.12115,331
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://andonlabs.com/evals/vending-bench,333
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/pdf/2410.07095,341
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://haizelabs.com/,353
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/unslothai/unsloth,356
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/karpathy/llm.c,357
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/METR/public-tasks/tree/main/tasks/reversal_curse,360
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/ethz-spylab/rlhf_trojan_competition,361
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://benchmarking-interpretability.csail.mit.edu/challenges-and-prizes/,361
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://ctf.spylab.ai/,361
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/inverse-scaling/prize,361
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arena3-chapter1-transformer-interp.streamlit.app/Monthly_Algorithmic_Problems,361
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/pdf/2409.04109#page=1.34,382
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2408.06292,387
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/pdf/2408.06292,395
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/SakanaAI/AI-Scientist,395
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://metr.org/blog/2024-11-22-evaluating-r-d-capabilities-of-llms/,428
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/oC4wv4nTrs2yrP5hz/what-are-the-strongest-arguments-for-very-short-timelines?commentId=Kzam9tz2WsDnBZYAu,432
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2312.06942,440
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/WCj7WgFSLmyKaMwPR/coup-probes-catching-catastrophes-with-probes-trained-off,441
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://openreview.net/forum?id=oycEeFXX74,442
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2412.12480,443
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2409.07985,444
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.futurehouse.org/research-announcements/aviary,487
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.nist.gov/system/files/documents/2024/12/18/US_UK_AI%20Safety%20Institute_%20December_Publication-OpenAIo1.pdf,508
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2408.08926,520
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2410.09114,521
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2407.08708,522
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2503.17332,523
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/6cWgaaxWqGYwJs3vj/a-basic-systems-architecture-for-ai-agents-that-do,557
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/pdf/2403.13793,571
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2412.00586,579
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/doPbyzPgKdjedohud/the-case-for-more-ambitious-language-model-evals,588
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/tbJdxJMAiehewGpq2/impressions-from-base-gpt-4?commentId%3DCemTb7c2gmwuSAwCC=,588
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2310.07298,590
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/dLg7CyeTE4pqbbcnp/language-models-model-us,590
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2406.07882,591
Evaluation/[external] a long list of open problems and concrete projects in evals.md,http://timhua.me/,600
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2303.13360,609
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2409.02822,610
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2404.13076,611
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2401.03408,612
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/NKmjGS4a3ykriqRNR/analyzing-deepmind-s-probabilistic-methods-for-evaluating,692
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2411.16035,702
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2405.10938,719
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.apolloresearch.ai/blog/forecasting-frontier-language-model-agent-capabilities,725
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://en.wikipedia.org/wiki/Order_statistic,729
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2103.03874,749
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2411.04872,749
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2107.03374,750
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.swebench.com/,750
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://cybench.github.io/,751
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/anthropics/evals/blob/main/advanced-ai-risk/human_generated_evals/power-seeking-inclination.jsonl,761
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2312.07413,800
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2405.19550,811
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2502.02180,813
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/anthropics/anthropic-quickstarts/blob/main/computer-use-demo/computer_use_demo/tools/edit.py?ref=musings.yasyf.com,825
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/GE6pcmmLc3kdpNJja/fuzzing-llms-sometimes-makes-them-reveal-their-secrets,826
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://github.com/EleutherAI/lm-evaluation-harness,854
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2411.00640v1,868
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2405.00332,899
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2502.03461,932
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/pRkFkzwKZ2zfa3R6H/without-specific-countermeasures-the-easiest-path-to,963
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/BAzCGCys4BkzGDCWR/the-prototypical-catastrophic-ai-action-is-getting-root,964
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/QqYfxeogtatKotyEC/training-ai-agents-to-solve-hard-problems-could-lead-to,966
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2311.08379,967
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://www.lesswrong.com/posts/GfZfDHZHCuYwrHGCd/without-fundamental-advances-misalignment-and-catastrophe,968
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2206.13353,969
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://carnegieendowment.org/research/2024/09/if-then-commitments-for-ai-risk-reduction?lang=en,1007
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://en.wikipedia.org/wiki/Construct_validity,1013
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://en.wikipedia.org/wiki/External_validity,1014
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2411.12990,1027
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://webarena.dev/,1040
Evaluation/[external] a long list of open problems and concrete projects in evals.md,https://arxiv.org/abs/2310.11986,1080
Evaluation/We Need A ‘Science of Evals’.md,https://www.anthropic.com/index/anthropics-responsible-scaling-policy,25
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2211.09110,27
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2401.00595,27
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2310.11324,27
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.04945,27
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.16171v2,27
Evaluation/We Need A ‘Science of Evals’.md,https://www.anthropic.com/news/evaluating-ai-systems,27
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2201.11903,29
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2305.10601,29
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2203.11171,29
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.11805,29
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2311.16452,29
Evaluation/We Need A ‘Science of Evals’.md,https://www.microsoft.com/en-us/research/blog/steering-at-the-frontier-extending-the-power-of-prompting/,29
Evaluation/We Need A ‘Science of Evals’.md,https://www.apolloresearch.ai/contact,35
Evaluation/We Need A ‘Science of Evals’.md,https://proceedings.mlr.press/v81/buolamwini18a/buolamwini18a.pdf,41
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/1810.03993,41
Evaluation/We Need A ‘Science of Evals’.md,https://dl.acm.org/doi/abs/10.1145/3351095.3372873,41
Evaluation/We Need A ‘Science of Evals’.md,https://www.cs.toronto.edu/~kriz/cifar.html,43
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/1409.0575,43
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/1207.4708,43
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/1804.07461,43
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2009.03300,43
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2206.04615,43
Evaluation/We Need A ‘Science of Evals’.md,https://en.wikipedia.org/wiki/United_States_government_role_in_civil_aviation,55
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2210.12353,73
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2311.05915,73
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2303.08033,73
Evaluation/We Need A ‘Science of Evals’.md,"https://arxiv.org/abs/2401.07955#:~:text=We%20analyze%2026%20small%20open,MCQ%20tests%20with%20these%20models",73
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/pdf/2207.11680.pdf,74
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/pdf/2110.07602.pdf,74
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.01552,74
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2010.06595,75
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2304.15004,76
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2206.07682,76
Evaluation/We Need A ‘Science of Evals’.md,https://proceedings.neurips.cc/paper/2021/file/5c04925674920eb58467fb52ce4ef728-Paper.pdf,77
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/pdf/2311.17295.pdf,78
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2306.05685,78
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2307.03109,79
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.07398,79
Evaluation/We Need A ‘Science of Evals’.md,https://arxiv.org/abs/2312.01276,79
Evaluation/We Need A ‘Science of Evals’.md,https://home.cern/resources/faqs/five-sigma,93
Evaluation/We Need A ‘Science of Evals’.md,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,93
Evaluation/We Need A ‘Science of Evals’.md,https://en.wikipedia.org/wiki/Bayes_factor,93
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://arxiv.org/pdf/2410.09114,38
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://cybercapabilities.org/,38
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://www.arxiv.org/abs/2408.08926,61
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://arxiv.org/abs/2306.14898,61
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://arxiv.org/abs/2406.05590,61
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://ai.meta.com/research/publications/cyberseceval-3-advancing-the-evaluation-of-cybersecurity-risks-and-capabilities-in-large-language-models/,61
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://attack.mitre.org/,65
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://github.com/apartresearch/3cb,88
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://inspect.ai-safety-institute.org.uk/,127
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://www.anthropic.com/research/sabotage-evaluations,135
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://manifund.org/projects/apart-research-research-and-talent-acceleration,161
Evaluation/‘3cb’ The Catastrophic Cyber Capabilities Benchmark.md,https://foresight.org/ai-safety/,164
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/about/people/d/dev_sunishchal.html,49
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/pubs/authors/t/teague_charles.html,49
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/pubs/authors/e/ellison_grant.html,49
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/pubs/authors/b/brady_kyle.html,49
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/about/people/l/lee_jeffrey.html,49
Evaluation/Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,https://www.rand.org/pubs/authors/g/gebauer_sarah.html,49
